Student_ID,Sex,Race-Ethnicity,Eco_Dis,Program,Course,Predicted_Grade,Project_Grade,Final_Grade,2020_indicator,Final Grade > Project Grade,Final Grade > Predicted Grade,Final Grade > Both,Final Grade <Both,Moved to Below Passing
2476,F,H,1,COURSE,"BIOLOGY, SL",3,3,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
2476,F,H,1,COURSE,"MATHEMATICS, SL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2228,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",5,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2228,F,H,1,DIPLOMA,"SPANISH B, HL",6,5,6,1,TRUE,FALSE,FALSE,FALSE,FALSE
2228,F,H,1,DIPLOMA,"HISTORY, HL",3,3,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
2228,F,H,1,DIPLOMA,"BIOLOGY, SL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2228,F,H,1,DIPLOMA,"MATH.STUDIES, SL",3,5,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2228,F,H,1,DIPLOMA,"MUSIC, SL",4,3,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
2228,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",1,2,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
2409,F,H,0,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2409,F,H,0,DIPLOMA,"SPANISH B, SL",6,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2409,F,H,0,DIPLOMA,"HISTORY, HL",3,4,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2409,F,H,0,DIPLOMA,"BIOLOGY, SL",1,2,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
2409,F,H,0,DIPLOMA,"MATH.STUDIES, SL",2,4,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2409,F,H,0,DIPLOMA,"FILM, HL",2,3,3,1,FALSE,TRUE,FALSE,FALSE,FALSE
2409,F,H,0,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2162,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2162,F,H,1,DIPLOMA,"SPANISH B, HL",5,6,6,1,FALSE,TRUE,FALSE,FALSE,FALSE
2162,F,H,1,DIPLOMA,"HISTORY, HL",4,4,3,1,FALSE,FALSE,FALSE,TRUE,TRUE
2162,F,H,1,DIPLOMA,"BIOLOGY, SL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2162,F,H,1,DIPLOMA,"MATH.STUDIES, SL",2,4,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2162,F,H,1,DIPLOMA,"MUSIC, SL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2162,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2148,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2148,M,H,1,DIPLOMA,"SPANISH B, HL",6,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE
2148,M,H,1,DIPLOMA,"HISTORY, HL",4,4,3,1,FALSE,FALSE,FALSE,TRUE,TRUE
2148,M,H,1,DIPLOMA,"BIOLOGY, SL",3,4,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2148,M,H,1,DIPLOMA,"MATHEMATICS, SL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2148,M,H,1,DIPLOMA,"VISUAL ARTS, SL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2148,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",1,1,2,1,TRUE,TRUE,TRUE,FALSE,FALSE
2260,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2260,F,H,1,DIPLOMA,"SPANISH B, SL",6,7,6,1,FALSE,FALSE,FALSE,FALSE,FALSE
2260,F,H,1,DIPLOMA,"HISTORY, HL",3,3,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
2260,F,H,1,DIPLOMA,"BIOLOGY, SL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2260,F,H,1,DIPLOMA,"MATH.STUDIES, SL",3,5,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2260,F,H,1,DIPLOMA,"DANCE, HL",4,4,3,1,FALSE,FALSE,FALSE,TRUE,FALSE
2260,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
2400,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2400,M,H,1,DIPLOMA,"SPANISH B, SL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2400,M,H,1,DIPLOMA,"HISTORY, HL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2400,M,H,1,DIPLOMA,"BIOLOGY, HL",2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2400,M,H,1,DIPLOMA,"MATH.STUDIES, SL",2,4,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2400,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2063,F,H,1,COURSE,"ENGLISH A: Language and Literature, HL",5,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2063,F,H,1,COURSE,"SPANISH B, SL",6,6,6,1,FALSE,FALSE,FALSE,FALSE,FALSE
2063,F,H,1,COURSE,"HISTORY, HL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2063,F,H,1,COURSE,"BIOLOGY, SL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2063,F,H,1,COURSE,"MATH.STUDIES, SL",3,4,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2379,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2379,M,H,1,DIPLOMA,"SPANISH AB INITIO., SL",4,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2379,M,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2379,M,H,1,DIPLOMA,"HISTORY, HL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2379,M,H,1,DIPLOMA,"MATH.STUDIES, SL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2379,M,H,1,DIPLOMA,"VISUAL ARTS, HL",1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE
2379,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2366,M,H,0,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,2,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
2366,M,H,0,DIPLOMA,"SPANISH B, SL",6,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE
2366,M,H,0,DIPLOMA,"HISTORY, HL",4,4,3,1,FALSE,FALSE,FALSE,TRUE,TRUE
2366,M,H,0,DIPLOMA,"BIOLOGY, HL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2366,M,H,0,DIPLOMA,"MATH.STUDIES, SL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2366,M,H,0,DIPLOMA,"FILM, SL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2366,M,H,0,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2992,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2992,F,H,1,DIPLOMA,"SPANISH AB INITIO., SL",3,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
2992,F,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2992,F,H,1,DIPLOMA,"HISTORY, HL",3,3,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
2992,F,H,1,DIPLOMA,"BIOLOGY, HL",1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2992,F,H,1,DIPLOMA,"MATH.STUDIES, SL",3,5,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2992,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2036,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2036,M,H,1,DIPLOMA,"SPANISH B, HL",5,7,6,1,FALSE,TRUE,FALSE,FALSE,FALSE
2036,M,H,1,DIPLOMA,"HISTORY, HL",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2036,M,H,1,DIPLOMA,"BIOLOGY, SL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2036,M,H,1,DIPLOMA,"MATH.STUDIES, SL",3,5,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2036,M,H,1,DIPLOMA,"MUSIC, SL",3,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE
2036,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2166,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2166,F,H,1,DIPLOMA,"SPANISH B, SL",6,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2166,F,H,1,DIPLOMA,"HISTORY, HL",4,4,3,1,FALSE,FALSE,FALSE,TRUE,TRUE
2166,F,H,1,DIPLOMA,"BIOLOGY, HL",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2166,F,H,1,DIPLOMA,"MATHEMATICS, SL",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2166,F,H,1,DIPLOMA,"DANCE, SL",4,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE
2166,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,4,4,1,FALSE,TRUE,FALSE,FALSE,FALSE
2040,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2040,F,H,1,DIPLOMA,"SPANISH B, SL",3,2,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
2040,F,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2040,F,H,1,DIPLOMA,"HISTORY, HL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2040,F,H,1,DIPLOMA,"MATH.STUDIES, SL",4,5,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2040,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6188,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
6188,M,H,1,DIPLOMA,"SPANISH B, HL",4,5,5,1,FALSE,TRUE,FALSE,FALSE,FALSE
6188,M,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,2,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
6188,M,H,1,DIPLOMA,"HISTORY, HL",3,4,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
6188,M,H,1,DIPLOMA,"MATH.STUDIES, SL",3,4,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
6188,M,H,1,DIPLOMA,"FILM, HL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
6188,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2069,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2069,F,H,1,DIPLOMA,"SPANISH B, SL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2069,F,H,1,DIPLOMA,"HISTORY, HL",3,4,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2069,F,H,1,DIPLOMA,"BIOLOGY, HL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2069,F,H,1,DIPLOMA,"MATH.STUDIES, SL",2,4,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2069,F,H,1,DIPLOMA,"MUSIC, SL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2069,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2043,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",5,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2043,M,H,1,DIPLOMA,"SPANISH B, SL",6,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2043,M,H,1,DIPLOMA,"HISTORY, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2043,M,H,1,DIPLOMA,"BIOLOGY, HL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2043,M,H,1,DIPLOMA,"MATH.STUDIES, SL",4,5,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2043,M,H,1,DIPLOMA,"VISUAL ARTS, SL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2043,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2402,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",5,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2402,M,H,1,DIPLOMA,"SPANISH B, HL",7,6,6,1,FALSE,FALSE,FALSE,FALSE,FALSE
2402,M,H,1,DIPLOMA,"HISTORY, HL",5,5,4,1,FALSE,FALSE,FALSE,TRUE,FALSE
2402,M,H,1,DIPLOMA,"BIOLOGY, SL",5,3,4,1,TRUE,FALSE,FALSE,FALSE,FALSE
2402,M,H,1,DIPLOMA,"MATHEMATICS, SL",5,4,3,1,FALSE,FALSE,FALSE,TRUE,TRUE
2402,M,H,1,DIPLOMA,"MUSIC, SL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2402,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2010,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,2,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
2010,F,H,1,DIPLOMA,"SPANISH B, SL",4,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2010,F,H,1,DIPLOMA,"HISTORY, HL",2,4,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2010,F,H,1,DIPLOMA,"BIOLOGY, SL",1,2,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
2010,F,H,1,DIPLOMA,"MATH.STUDIES, SL",2,4,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2010,F,H,1,DIPLOMA,"DANCE, HL",3,2,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
2010,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2964,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2964,F,H,1,DIPLOMA,"SPANISH B, HL",6,7,7,1,FALSE,TRUE,FALSE,FALSE,FALSE
2964,F,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2964,F,H,1,DIPLOMA,"HISTORY, HL",4,5,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2964,F,H,1,DIPLOMA,"MATHEMATICS, SL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2964,F,H,1,DIPLOMA,"THEATRE, SL",3,3,4,1,TRUE,TRUE,TRUE,FALSE,FALSE
2964,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
2251,F,H,0,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2251,F,H,0,DIPLOMA,"SPANISH B, SL",5,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2251,F,H,0,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2251,F,H,0,DIPLOMA,"HISTORY, HL",3,3,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
2251,F,H,0,DIPLOMA,"MATH.STUDIES, SL",2,5,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2251,F,H,0,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2253,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2253,F,H,1,DIPLOMA,"SPANISH B, HL",5,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE
2253,F,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,4,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2253,F,H,1,DIPLOMA,"HISTORY, HL",4,4,3,1,FALSE,FALSE,FALSE,TRUE,TRUE
2253,F,H,1,DIPLOMA,"MATHEMATICS, SL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2253,F,H,1,DIPLOMA,"FILM, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2253,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2045,M,H,0,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE
2045,M,H,0,DIPLOMA,"SPANISH B, SL",4,2,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
2045,M,H,0,DIPLOMA,"HISTORY, HL",1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2045,M,H,0,DIPLOMA,"BIOLOGY, SL",2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
2045,M,H,0,DIPLOMA,"MATH.STUDIES, SL",2,4,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2045,M,H,0,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1780,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
1780,F,H,1,DIPLOMA,"SPANISH B, HL",5,4,5,1,TRUE,FALSE,FALSE,FALSE,FALSE
1780,F,H,1,DIPLOMA,"HISTORY, HL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
1780,F,H,1,DIPLOMA,"BIOLOGY, SL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
1780,F,H,1,DIPLOMA,"MATH.STUDIES, SL",3,4,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
1780,F,H,1,DIPLOMA,"MUSIC, SL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
1780,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2925,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2925,F,H,1,DIPLOMA,"SPANISH B, SL",6,7,6,1,FALSE,FALSE,FALSE,FALSE,FALSE
2925,F,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",3,3,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
2925,F,H,1,DIPLOMA,"HISTORY, HL",4,4,3,1,FALSE,FALSE,FALSE,TRUE,TRUE
2925,F,H,1,DIPLOMA,"MATH.STUDIES, SL",4,5,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2925,F,H,1,DIPLOMA,"MUSIC, HL",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2925,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2074,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2074,M,H,1,DIPLOMA,"SPANISH B, SL",7,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE
2074,M,H,1,DIPLOMA,"HISTORY, HL",5,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2074,M,H,1,DIPLOMA,"BIOLOGY, SL",5,2,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
2074,M,H,1,DIPLOMA,"MATH.STUDIES, SL",4,5,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2074,M,H,1,DIPLOMA,"VISUAL ARTS, HL",5,5,4,1,FALSE,FALSE,FALSE,TRUE,FALSE
2074,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
17,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
17,F,H,1,DIPLOMA,"SPANISH B, HL",4,5,5,1,FALSE,TRUE,FALSE,FALSE,FALSE
17,F,H,1,DIPLOMA,"HISTORY, HL",3,4,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
17,F,H,1,DIPLOMA,"BIOLOGY, SL",1,2,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
17,F,H,1,DIPLOMA,"MATH.STUDIES, SL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
17,F,H,1,DIPLOMA,"FILM, SL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
17,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
4786,F,W,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
4786,F,W,1,DIPLOMA,"SPANISH AB INITIO., SL",4,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
4786,F,W,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,2,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
4786,F,W,1,DIPLOMA,"HISTORY, HL",3,3,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
4786,F,W,1,DIPLOMA,"MATH.STUDIES, SL",3,4,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
4786,F,W,1,DIPLOMA,"VISUAL ARTS, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
4786,F,W,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
2192,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,3,4,1,TRUE,TRUE,TRUE,FALSE,FALSE
2192,F,H,1,DIPLOMA,"SPANISH B, HL",5,6,5,1,FALSE,FALSE,FALSE,FALSE,FALSE
2192,F,H,1,DIPLOMA,"HISTORY, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2192,F,H,1,DIPLOMA,"BIOLOGY, SL",3,3,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
2192,F,H,1,DIPLOMA,"MATHEMATICS, SL",2,4,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2192,F,H,1,DIPLOMA,"MUSIC, SL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2192,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2265,M,H,0,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,2,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
2265,M,H,0,DIPLOMA,"SPANISH B, SL",7,6,6,1,FALSE,FALSE,FALSE,FALSE,FALSE
2265,M,H,0,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,2,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
2265,M,H,0,DIPLOMA,"HISTORY, HL",0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE
2265,M,H,0,DIPLOMA,"BIOLOGY, HL",3,3,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
2265,M,H,0,DIPLOMA,"MATHEMATICS, SL",0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE
2265,M,H,0,DIPLOMA,"THEORY OF KNOWLEDGE., TK",1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2021,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",5,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE
2021,F,H,1,DIPLOMA,"SPANISH B, SL",6,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2021,F,H,1,DIPLOMA,"HISTORY, HL",6,6,5,1,FALSE,FALSE,FALSE,TRUE,FALSE
2021,F,H,1,DIPLOMA,"BIOLOGY, HL",5,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2021,F,H,1,DIPLOMA,"MATHEMATICS, SL",5,5,4,1,FALSE,FALSE,FALSE,TRUE,FALSE
2021,F,H,1,DIPLOMA,"THEATRE, SL",7,6,5,1,FALSE,FALSE,FALSE,TRUE,FALSE
2021,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
5196,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
5196,M,H,1,DIPLOMA,"SPANISH B, SL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
5196,M,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",3,3,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
5196,M,H,1,DIPLOMA,"HISTORY, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
5196,M,H,1,DIPLOMA,"BIOLOGY, HL",1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5196,M,H,1,DIPLOMA,"MATH.STUDIES, SL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
5196,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
3089,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
